,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
1213,L'ARCHE OISE,CAT-FOYER-MAS FORESTIERE,60350,Trosly-Breuil,22-016048-1,2022-03-04T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,49.395887,2.969693
1242,LE COMPTOIR DES SAISONS,8 PL DE L'HOTEL DE VILLE,60360,Crèvecoeur-le-Grand,21-104720-1,2021-12-14T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,49.60823,2.076602
1278,LES 2 AMIS,719 RUE DE PARIS,60520,La Chapelle-en-Serval,21-055481-1,2021-07-08T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.126107,2.533497
1302,REF A55263,385 AV LOUIS ARAGON,60140,Liancourt,22-018603-1,2022-02-25T01:00:00+01:00,Restauration collective,Très satisfaisant,60360002.0,Restauration collective,49.330849,2.457046
1309,LA TABLE GOURMANDE,11 RUE DU GENERAL LECLERC,60200,Compiègne,22-000780-1,2022-01-07T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,49.418696,2.823813
1326,MAIRIE COMMUNE DE BALAGNY SUR THERAIN,4 rue Marcel Oudin,60250,Balagny-sur-Thérain,21-072212-1,2021-09-09T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,49.298103,2.334506
1360,COLLEGE DE MARLY,74 AVENUE MONTESQUIEU,60170,Ribécourt-Dreslincourt,22-016166-1,2022-03-04T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,49.507956,2.922857
1464,SOCIETE BEAUVAISIENNE DE RESTAURATION,HAMEAU DE CAMPDEVILLE,60112,Milly-sur-Thérain,21-101467-1,2021-12-07T01:00:00+01:00,Restauration collective,Satisfaisant,60403001.0,Restauration collective,49.487433,2.026799
1471,INTERLOTS,RUE JEAN MONNET,60180,Nogent-sur-Oise,22-008550-1,2022-01-25T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.286666,2.460999
1514,RESIDENCE LES MARAIS,RUE DES ECOLES,60280,Margny-lès-Compiègne,21-076588-1,2021-09-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.421967,2.811859
1556,LEFEBVRE BRUNO,8 B PL MAURICE SEGONDS,60930,Bailleul-sur-Thérain,22-004854-1,2022-01-19T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.383137,2.223923
1594,LE FLY KEBAB,9 PLACE DE VERDUN,60850,Saint-Germer-de-Fly,22-000922-1,2022-01-06T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.442509,1.78053
1675,PARIS KABOUL MARKET,114 RUE HENRI PAUQUET,60100,Creil,22-000945-1,2022-01-06T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.266558,2.477801
1686,DELICATESSEN,12 RUE DE BRAISNE,60113,Monchy-Humières,22-000988-1,2022-01-10T01:00:00+01:00,Alimentation générale|Traiteur,Très satisfaisant,,Alimentation générale|Traiteur,49.470822,2.758239
1698,CLINIQUE EUGENIE,RUE DU FOUR A CHAUX,60350,Pierrefonds,22-019772-1,2022-03-18T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,49.32894,2.950372
1711,VIANDES DE L OISE,14 PL DE L HOTEL DE VILLE,60110,Méru,21-045791-1,2021-06-09T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.236288,2.135071
1749,SARL SAADA,94 RUE JEAN JAURES,60160,Montataire,22-005067-1,2022-01-18T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.256529,2.437884
1857,LEGEIN DOMINIQUE,7 LE MENIVAL,60220,Lannoy-Cuillère,21-099128-1,2021-12-01T01:00:00+01:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,,,49.712702,1.760445
1898,SAKURA WOK,ZONE ARTISANALE DES 8 CURES,60270,Gouvieux,22-002134-1,2022-01-05T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.203178,2.460457
1961,AU PECHE GOURMAND,43 RUE DU GENERAL DE GAULLE,60520,Thiers-sur-Thève,21-086993-1,2021-10-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.151075,2.574077
1999,SARL BOUCHERIE CHARCUTERIE CAMUS,8 RUE DE LA MARE DU FOUR,60510,Bresles,21-076750-1,2021-09-16T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,49.409813,2.25362
2003,COMPASS GROUP FRANCE 7073,"59, Rue d'Amiens",60000,Beauvais,21-028266-1,2021-04-06T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,49.441265,2.090342
2252,AYMRG,49 RUE ANDRE CARON,60230,Chambly,21-076883-1,2021-09-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.167019,2.243678
2301,LE CAFE DE PARIS,LE CAFE DE PARIS,60000,Beauvais,22-001866-1,2022-01-13T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.419007,2.09498
2319,LES BOSPHORES 3,LES BOSPHORES 3,60660,Cires-lès-Mello,21-084560-1,2021-10-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.285879,2.348767
2351,UME SUSHI,26 AV JEAN JAURES,60290,Rantigny,22-001963-1,2022-01-13T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.326666,2.441735
2371,DEGUINE,"14, rue du Général Leclerc",60210,Grandvilliers,21-098771-1,2021-12-01T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,49.666052,1.940196
2425,LA FERMIERE,22 RUE DE SOISSONS,60350,Jaulzy,21-097134-1,2021-11-30T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.396403,3.071683
2487,SARL PUNCH SERVICE,12 RUE DE LA REPUBLIQUE,60410,Verberie,21-041534-1,2021-05-27T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.309463,2.727959
2517,ANTIOCHE,83 RUE HENRI PAUQUET,60100,Creil,22-002041-1,2022-01-06T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.265723,2.476092
2519,OGEC DE L'INSTITUTION JEAN-PAUL II,3 rue de l'orangerie,60200,Compiègne,21-105221-1,2021-12-17T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.415064,2.830818
2520,PIZZA KING,82 RUE DU GENERAL LECLERC,60690,Marseille-en-Beauvaisis,20-095680-1,2021-03-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.575418,1.955206
2534,EARL DE LA FERME DE LA VALLEE,"365, route de Clermont",60480,Montreuil-sur-Brêche,22-011893-1,2022-02-01T01:00:00+01:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,,,49.504481,2.282963
2557,SUSHI TORI,PL DE L'HOTEL DE VILLE,60430,Noailles,21-041535-1,2021-05-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.329278,2.20083
2563,PLANET PIZZA,66 RUE DE LA REPUBLIQUE,60280,Clairoix,21-041575-1,2021-05-28T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.442281,2.861204
2585,SITIS VILLERS ST PAUL,4 B BD DE LA REPUBLIQUE,60870,Villers-Saint-Paul,22-002291-1,2022-01-13T01:00:00+01:00,Libre service|Alimentation générale,A améliorer,,Libre service|Alimentation générale,49.288129,2.479523
2641,MELINE,10 RUE SOLFERINO,60200,Compiègne,22-016097-1,2022-03-03T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.419245,2.823976
2642,JETLAG FOOD,RD922,60520,La Chapelle-en-Serval,21-072161-1,2021-09-07T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,49.126247,2.528524
2735,BAYART OLIVIER,73 RUE DE PARIS,60400,Noyon,22-002400-1,2022-01-17T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.578865,2.995312
2908,EARL PAYEN-FLECHY,2 RUE DE LA RUELLETTE,60120,Fléchy,21-088637-1,2021-10-01T02:00:00+02:00,Producteur fermier,Très satisfaisant,,Producteur fermier,49.65912,2.226914
2926,EHPAD,85 B RUE DU GENERAL LECLERC,60250,Mouy,22-011494-1,2022-01-27T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.314446,2.320018
2987,MARMARIS,16 AV DU GEN FRERE,60120,Breteuil,22-002744-1,2022-01-03T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.630831,2.292554
3011,UNITE PRODUCTION CULINAIRE,66 rue de Tilloy,60000,Beauvais,21-084480-1,2021-10-12T02:00:00+02:00,Restauration collective,Satisfaisant,60057016.0,Restauration collective,49.445098,2.103145
3040,LE TRIO,LE TRIO,60350,Jaulzy,22-002735-1,2022-01-18T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.385578,3.04422
3063,PICARDIE VENAISON,PICARDIE VENAISON,60200,Compiègne,21-098826-1,2021-11-30T01:00:00+01:00,Découpe de gibier sauvage,Satisfaisant,60159004.0,,49.399186,2.809531
3066,PICARDIE VENAISON,PICARDIE VENAISON,60200,Compiègne,21-099104-1,2021-11-30T01:00:00+01:00,Traitement du gibier sauvage,Satisfaisant,60159004.0,,49.399186,2.809531
3076,LA LIOVETTE SALAMANDRE,35 RUE ARNAUD BISSON,60000,Beauvais,21-041126-1,2021-05-20T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,49.420581,2.075433
3145,RESTAURANT SCOLAIRE,22 RUE HUBERT GRISON,60160,Thiverny,21-074315-1,2021-09-16T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.248707,2.43099
3184,FOYER LA SAGESSE,rue des érables,60800,Crépy-en-Valois,21-061563-1,2021-07-19T02:00:00+02:00,Restauration collective,Satisfaisant,60176001.0,Restauration collective,49.224024,2.900162
3415,LE WOOD,27 PL DU CHANGE,60200,Compiègne,21-066264-1,2021-08-12T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.416596,2.825146
3460,SOCIETE DES QUATRE VENTS,Ferme du Moulin,60640,Guiscard,21-037837-1,2021-04-21T02:00:00+02:00,Transformation de lait ou produits laitiers,Satisfaisant,60291031.0,,49.658453,3.061616
3582,THEBAULT FRANCIS,24 CHEMIN DE CAPPY,60410,Saint-Vaast-de-Longmont,21-064687-1,2021-08-10T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,49.301247,2.730015
3599,SOCIETE LAITIERE DE CLERMONT,"2, Rue Henri Breuil",60600,Clermont,21-101074-1,2021-12-10T01:00:00+01:00,Transformation de lait ou produits laitiers,Très satisfaisant,60157031.0,,49.385072,2.410879
3673,CENTRE HOSPITALIER GENERAL,EOLE HEMATOLOGIE ONCOLOGIE,60000,Beauvais,21-060148-1,2021-07-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.41732,2.092066
3681,CENTRE HOSPITALIER GENERAL,Avenue Léon Blum,60000,Beauvais,21-060789-1,2021-07-27T02:00:00+02:00,Restauration collective,Très satisfaisant,60057020.0,Restauration collective,49.45111,2.072654
3787,SOCIETE LAITIERE DE CLERMONT,"2, Rue Henri Breuil",60600,Clermont,22-011314-1,2022-01-04T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,60157031.0,,49.385072,2.410879
3850,R PREETHY,72 RUE VOLTAIRE,60160,Montataire,22-004180-1,2022-01-18T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.25855,2.429574
3910,LE JANVILLE,65 RUE RENE RICHARD,60150,Janville,22-004425-1,2022-01-21T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.454102,2.861581
3916,DALI RESTAURATION,29 RUE DU PORT A BATEAUX,60200,Compiègne,21-061140-1,2021-08-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.414978,2.820366
3934,EPICERIE DU COIN,30 RUE ROGER SALENGRO,60160,Montataire,22-004411-1,2022-01-18T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.261415,2.429853
3971,LE JARDIN DU CLOITRE,9 rue saint corneille,60200,Compiègne,22-005025-1,2022-01-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.417289,2.824762
4018,PIZZA LINA,23 RUE ROGER SALENGRO,60160,Montataire,22-004810-1,2022-01-18T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.260781,2.430047
4027,CAISSE PRIMAIRE D ASSURANCE MALADIE,1 RUE DE SAVOIE,60000,Beauvais,22-001095-1,2022-01-07T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.437892,2.09985
4080,LEFEBVRE BRUNO,8 B PL MAURICE SEGONDS,60930,Bailleul-sur-Thérain,22-004917-1,2022-01-19T01:00:00+01:00,Fromagerie,Satisfaisant,,Fromagerie,49.383137,2.223923
4110,COLGATE-PALMOLIVE INDUSTRIEL,avenue du vermandois,60200,Compiègne,21-057348-1,2021-07-19T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.429369,2.838595
4281,BOUCHERIE HECQUET,6 PL GEORGES TAINTURIER,60940,Cinqueux,22-005109-1,2022-01-14T01:00:00+01:00,Traiteur|Boucherie-Charcuterie,A améliorer,,Traiteur|Boucherie-Charcuterie,49.319362,2.526332
4458,ELRES,400 RUE PATRICK SIMIAND,60700,Les Ageux,21-081593-1,2021-10-01T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,49.310679,2.599563
4473,PIZZA VENEZIA,12 RUE DE PARIS,60530,Neuilly-en-Thelle,21-076812-1,2021-09-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.223421,2.284293
4557,CARREFOUR MARKET,rue des hiebles,60120,Breteuil,22-005537-1,2022-01-03T01:00:00+01:00,Rayon traiteur|Rayon boucherie-charcuterie,Satisfaisant,,Rayon traiteur|Rayon boucherie-charcuterie,49.637546,2.286113
4590,CARREFOUR MARKET,rue des hiebles,60120,Breteuil,22-005670-1,2022-01-03T01:00:00+01:00,Rayon fromagerie,Satisfaisant,,Rayon fromagerie,49.637546,2.286113
4677,CFAI OISE,6 AVENUE PAUL HENRI SPAAK,60000,Beauvais,21-086886-1,2021-10-20T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.449412,2.100258
4717,CHEZ HELENA,2 RUE SAINT MARTIN,60510,Laversines,22-005948-1,2022-01-26T01:00:00+01:00,Libre service|Alimentation générale,A améliorer,,Libre service|Alimentation générale,49.427188,2.193608
4860,CHEZ HELENA,2 RUE SAINT MARTIN,60510,Laversines,22-006333-1,2022-01-26T01:00:00+01:00,Traiteur,A améliorer,,Traiteur,49.427188,2.193608
4890,EPICERIE DU COIN,30 RUE ROGER SALENGRO,60160,Montataire,22-004230-1,2022-01-18T01:00:00+01:00,Libre service|Alimentation générale,A améliorer,,Libre service|Alimentation générale,49.261415,2.429853
4924,LA BARAKA,111 PL CHARLES DE GAULLE,60230,Chambly,21-076769-1,2021-09-21T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.166307,2.24812
4926,METRO FRANCE,rue de la Révolution Française,60740,Saint-Maximin,21-075125-1,2021-09-15T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,60589093.0,,49.235159,2.463932
4928,CHICKEN TANDOORI,1 AV DU 8 MAI,60180,Nogent-sur-Oise,22-006392-1,2022-01-25T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.276157,2.464619
4944,CBV,2 ALL DU GENERAL CHARLES AUBRY,60960,Feuquières,21-045550-1,2021-06-07T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,49.649345,1.841867
4989,LA BOITE A GATEAUX,2 RUE DE L'IMAGE,60940,Cinqueux,21-090797-1,2021-10-06T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.319479,2.526748
5088,LIDL,LIDL,60340,Saint-Leu-d'Esserent,22-006221-1,2022-01-19T01:00:00+01:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,49.225314,2.419746
5100,L'HIPPOCAMPE DE CHANTILLY,115 RUE DU CONNETABLE,60500,Chantilly,22-006299-1,2022-01-26T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,49.194078,2.46755
5205,CARREFOUR MARKET,CARREFOUR MARKET,60360,Crèvecoeur-le-Grand,22-006348-1,2022-01-27T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,49.603508,2.084884
5207,O'COUSCOUS ROYAL,2 AVENUE DE SENLIS,60800,Crépy-en-Valois,21-099119-1,2021-11-19T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.232263,2.88589
5299,CMA BEAUVAIS,3 RUE LEONARD DE VINCI,60006,Beauvais,21-025525-1,2021-03-24T01:00:00+01:00,Découpe de viande de boucherie,Très satisfaisant,60057014.0,,49.444514,2.098667
5309,PARC ASTERIX,PARC ASTERIX,60128,Plailly,21-063043-1,2021-08-05T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,49.133169,2.572071
5370,LE FLAMBONNEAU,20 RUE GAMBETTA,60100,Creil,21-046423-1,2021-06-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.263234,2.474073
5401,TAJ MAHAL,24 PLACE DU GENERAL LECLERC,60600,Clermont,20-096747-1,2021-07-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.379168,2.416896
5561,AUX 3 CANONS,2 RUE JULES JUILLET,60100,Creil,22-008065-1,2022-01-27T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.264332,2.471671
5785,CAFE HOTEL RESTAURANT DE LA GARE DE VILLERS,2 RUE DU MARAIS,60870,Villers-Saint-Paul,22-002386-1,2022-01-13T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.282677,2.489129
5831,PIZZA CROUSTY,36 RUE DU PONT ROYAL,60180,Nogent-sur-Oise,22-008713-1,2022-01-27T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.26661,2.47354
5853,DELARGILLIERE VINCENT,29 rue du Bray,60112,Pierrefitte-en-Beauvaisis,21-099479-1,2021-12-07T01:00:00+01:00,Transformation de lait ou produits laitiers,Satisfaisant,60490001.0,,49.478647,1.949184
5958,EL FTAH,48 AVENUE DU PRESIDENT KENNEDY,60800,Crépy-en-Valois,21-041194-1,2021-05-26T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,49.226375,2.883247
6049,BOULANGERIE PATISSERIE SAINT HONORE,16 RUE DU CHATEAU,60130,Bulles,21-081685-1,2021-10-06T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.46021,2.326493
6058,EPICERIE DU VILLAGE AKWABA,32 RUE CHARLES DE GAULLE,60460,Précy-sur-Oise,22-008763-1,2022-02-01T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.206829,2.369922
6106,MARCELINE EXOTIC,43 RUE DE LA TAPISSERIE,60000,Beauvais,21-048220-1,2021-06-15T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,49.427458,2.083636
6216,HS GO,27 AV PASTEUR,60800,Crépy-en-Valois,20-095761-1,2021-04-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.229422,2.893303
6223,PIZZA CROUSTY,11 RUE DORNAT,60220,Formerie,20-096015-1,2021-04-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.649593,1.732034
6248,LA POPOTE,16 B RUE SAINT JEAN,60350,Vieux-Moulin,22-009281-1,2022-01-28T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.392047,2.932474
6279,LA MAIN DE FATMA,25 RUE DU VINGT SEPT JUIN,60000,Beauvais,22-008818-1,2022-02-01T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.434214,2.086839
6291,PIZZA ROMA,21 PL DU 11 NOVEMBRE,60510,Bresles,21-048089-1,2021-06-17T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.408435,2.249849
6326,PIZZA DELICE,54 RUE PASTEUR,60540,Bornel,21-059895-1,2021-07-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.196697,2.206555
6406,PECHON MORGAN,21 RUE DE PARIS,60190,Gournay-sur-Aronde,22-016130-1,2022-03-04T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.49175,2.67437
6582,SYND REGROUP PEDAGOGIQUE CONCENTRE  BACOUEL TARTIGNY LE MESNIL-ST-FIRMIN ROCQUENCOURT SERIVILLERS BROYES PLAINVILLE,1 RUE DE LA GARE,60120,Bacouël,22-009162-1,2022-01-17T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.623573,2.384258
6674,PAUSE CAFE,4 BD SAINT ANDRE,60000,Beauvais,21-103344-1,2021-12-14T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.433059,2.089971
6791,ROBERT JEAN,64 RUE DE L ABBAYE,60600,Agnetz,22-010522-1,2022-02-10T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.398911,2.386747
6827,AUCHAN HYPERMARCHE,RUE MARCEL COQUET,60110,Méru,22-010703-1,2022-02-10T01:00:00+01:00,Rayon poissonnerie,Satisfaisant,,Rayon poissonnerie,49.224622,2.137069
6909,SHISO SUSHI,79 RUE DU FG ST MARTIN,60300,Senlis,21-062938-1,2021-08-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.200252,2.580149
6953,LE BOSPHORE D'ISTANBUL,326 RUE DE PARIS,60170,Ribécourt-Dreslincourt,22-010892-1,2022-02-14T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.508058,2.919969
7043,EURL LE FRIOUL,EURL LE FRIOUL,60170,Ribécourt-Dreslincourt,22-010808-1,2022-02-14T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.516213,2.923003
7064,KARS KEBAB,43 RUE DE LA REPUBLIQUE,60160,Montataire,22-010883-1,2022-02-08T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.256837,2.43287
7156,AUCHAN HYPERMARCHE,RUE MARCEL COQUET,60110,Méru,22-010660-1,2022-02-10T01:00:00+01:00,Rayon boucherie-charcuterie,Très satisfaisant,,Rayon boucherie-charcuterie,49.224622,2.137069
7192,AMEERA,45 PL ST MEDARD,60100,Creil,20-095748-1,2021-04-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.258754,2.477414
7194,FERME DU PRE SAS,La Fosse Mostelle,60590,Sérifontaine,21-062488-1,2021-08-03T02:00:00+02:00,Production d'œuf liquide d'ovoproduit et produits à base œuf,Très satisfaisant,60616001.0,,49.389029,1.780799
7314,CHEZ BIBI,CHEZ BIBI,60160,Montataire,22-010616-1,2022-02-08T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,,
7368,BOULANGERIE ANGE,RUE DE LA LIBERTE,60740,Saint-Maximin,22-010733-1,2022-02-08T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.242202,2.469522
7399,PROMOCASH,PROMOCASH,60000,Beauvais,21-103989-1,2021-12-15T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,60057002.0,,49.440124,2.084626
